n_walkers,n_volume,mu,lmax,D,surface,TargetShape,n_targets,fixed_target_dist,detection_time,probability,surface_selector,first_touch_steps,second_touch_steps,delta_selector,delta
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,3626444.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,3873424.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,180624.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,120004.46,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,785275.37,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,232572.65,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,20132.15,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,19836.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,54411.01,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,21720.86,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,5549.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,7103406.44,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,903157.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1153983.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,635717.57,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,20997.83,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,179609.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,242390.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,40075.20,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,140892.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,5269.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,24586.16,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,4218.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,1.15,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,939.86,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,5695834.02,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,13591874.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,5978744.82,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1783678.51,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,141288.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,131613.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,28833508.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,13469891.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,5262497.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,7460127.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,12894961.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,282834.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,68279.65,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,342191.14,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,438686.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,54041.36,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,7726.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,11356.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,13090.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,6184.19,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,8146993.95,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,22169765.36,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,4295341.01,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,2952599.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,424251.23,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,26015.02,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,768840.44,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,124163.16,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,21982.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,19347.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,14256.80,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,12944.49,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,2121.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,111.78,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,10957681.95,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,18171575.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,5520702.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,4082488.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,90853.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,1241854.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,8345322.06,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,2113679.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,4802058.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,3668077.65,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,961808.35,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,1560911.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,179731.27,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,120313.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,176389.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,29104.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,113353.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,2160.13,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,748.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,18879.93,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,1905500.33,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,2516917.94,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,201683.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,2027693.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,487749.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,362557.56,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,143310.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,128296.01,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,49743.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,30974.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,55028.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,9116.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,8579.75,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,3971.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,30061483.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,4573128.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,28055.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,707461.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,393817.44,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,443233.06,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,38651630.40,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,5647193.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,17603810.65,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,1215312.46,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,2097228.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,75163.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,1157258.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,142551.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,169008.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,129285.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,31097.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,14068.94,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,28052.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,1253.65,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,4566330.49,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,8559155.37,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1610126.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,1594088.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,793128.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,68085.87,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,89401.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,57833.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,75801.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,4188.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,6380.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,2.81,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,213.57,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,0.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,12376665.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,1784665.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,2715700.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,914373.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,2321981.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,1451898.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,1913961.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,1053915.00,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,2951287.75,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,9161229.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,2437571.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,24056.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,1153730.09,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,280809.94,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,33625.40,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,14545.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,115676.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,25566.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,8272.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,13598.97,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,974635.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,6324121.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1373747.17,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,903724.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,42325.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,333740.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,18807.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,26941.55,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,33718.58,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,39705.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,15588.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,1954.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,1.82,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,0.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,8274503.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,7583196.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,2273649.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,3562379.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,1137682.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,218995.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,22446911.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,3594387.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,648926.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,4371472.17,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,1462673.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,2174283.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,442057.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,360566.87,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,47893.32,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,80653.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,3898.80,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,36266.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,4293.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,16090.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,2055870.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,1901189.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,755272.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,1384004.47,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,665261.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,139989.63,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,51059.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,125504.94,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,2837.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,35937.20,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,5750.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,9149.16,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,0.15,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,1893000.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,1281147.26,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,11565677.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1168739.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,134665.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,557067.82,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,4266452.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,7316795.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,7179658.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,2511986.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,3448372.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,1095434.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,144750.60,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,93525.00,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,146646.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,1088.06,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,50403.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,34449.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,16909.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,1397.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,3426282.46,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,2399074.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1356369.97,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,310944.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,85054.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,408520.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,53329.56,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,131600.63,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,37958.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,3053.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,16457.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,6770.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,2028.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1072.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,4853889.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,534172.58,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,16341544.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1030574.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,1247291.71,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,3168.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,37279786.62,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,819877.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,11324305.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,6433196.36,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,297164.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,866470.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,1172760.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,248336.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,88710.24,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,20950.35,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,21358.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,37164.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,3266.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,12558.57,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,1216593.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,624278.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,2291439.24,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,4925220.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,98211.02,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,385110.27,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,117133.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,12448.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,27887.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,17539.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,6613.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,2838.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,230.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,284.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,2310447.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,2042989.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,2152532.75,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1043351.38,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,4182532.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,431625.75,1.00,2,0,0,0,0.00
